gene_id	avg_coverage	gene_length
PROKKA_MOD_PART0_11037	0	591
PROKKA_MOD_PART0_11038	0	672
PROKKA_MOD_PART0_11039	0	1017
PROKKA_MOD_PART0_11040	0	1626
PROKKA_MOD_PART0_11041	0	750
PROKKA_MOD_PART0_11042	0	276
PROKKA_MOD_PART0_11043	0	369
PROKKA_MOD_PART0_11044	0	435
PROKKA_MOD_PART0_11045	0	543
PROKKA_MOD_PART0_11046	0	660
PROKKA_MOD_PART0_11047	0	159
PROKKA_MOD_PART0_11048	0.227687	549
PROKKA_MOD_PART0_11049	0	324
PROKKA_MOD_PART0_11050	0	636
PROKKA_MOD_PART0_11051	0	204
PROKKA_MOD_PART0_11052	0	528
PROKKA_MOD_PART0_11053	0	420
PROKKA_MOD_PART0_11054	0	696
PROKKA_MOD_PART0_11055	0	687
PROKKA_MOD_PART0_11056	0	1359
PROKKA_MOD_PART0_11057	0	516
PROKKA_MOD_PART0_11058	0	234
PROKKA_MOD_PART0_11059	0	195
PROKKA_MOD_PART0_11060	0	432
PROKKA_MOD_PART0_11061	0	801
PROKKA_MOD_PART0_11062	0.17759	1419
PROKKA_MOD_PART0_11063	0	144
PROKKA_MOD_PART0_11064	0	648
PROKKA_MOD_PART0_11065	0	270
PROKKA_MOD_PART0_11066	0	474
PROKKA_MOD_PART0_11067	0	1062
PROKKA_MOD_PART0_11068	0.286041	1311
PROKKA_MOD_PART0_11069	2.66952	702
PROKKA_MOD_PART0_11070	0.108247	2328
PROKKA_MOD_PART0_11071	0.42	300
PROKKA_MOD_PART0_11072	0	513
PROKKA_MOD_PART0_11073	0	408
PROKKA_MOD_PART0_11074	0.362069	348
PROKKA_MOD_PART0_11075	0.360215	186
PROKKA_MOD_PART0_11076	0	414
PROKKA_MOD_PART0_11077	0	408
PROKKA_MOD_PART0_11078	0	366
PROKKA_MOD_PART0_11079	0	369
PROKKA_MOD_PART0_11080	0	336
PROKKA_MOD_PART0_11081	0	237
PROKKA_MOD_PART0_11082	0	1602
PROKKA_MOD_PART0_11083	0.276316	912
PROKKA_MOD_PART0_11084	0	108
PROKKA_MOD_PART0_11085	0	585
PROKKA_MOD_PART0_11086	0	210
PROKKA_MOD_PART0_11087	0	468
PROKKA_MOD_PART0_11088	0	1347
PROKKA_MOD_PART0_11089	0	588
PROKKA_MOD_PART0_11090	0	249
PROKKA_MOD_PART0_11091	0	297
PROKKA_MOD_PART0_11092	0	111
PROKKA_MOD_PART0_11093	0	423
PROKKA_MOD_PART0_11094	0	255
PROKKA_MOD_PART0_11095	0	300
PROKKA_MOD_PART0_11096	0	105
PROKKA_MOD_PART0_11097	0	753
PROKKA_MOD_PART0_11098	0	837
PROKKA_MOD_PART0_11099	0	966
PROKKA_MOD_PART0_11100	0.260618	1554
PROKKA_MOD_PART0_11101	0	1014
PROKKA_MOD_PART0_11102	0	774
PROKKA_MOD_PART0_11103	0	603
PROKKA_MOD_PART0_11104	0	684
PROKKA_MOD_PART0_11105	0	258
PROKKA_MOD_PART0_11106	0	873
PROKKA_MOD_PART0_11107	0	321
PROKKA_MOD_PART0_11108	0	1251
PROKKA_MOD_PART0_11109	0	231
PROKKA_MOD_PART0_11110	0	441
PROKKA_MOD_PART0_11111	0	558
PROKKA_MOD_PART0_11112	0	306
PROKKA_MOD_PART0_11113	0	1605
PROKKA_MOD_PART0_11114	0	297
PROKKA_MOD_PART0_11115	0	510
PROKKA_MOD_PART0_11116	0	126
PROKKA_MOD_PART0_11117	0.464088	543
PROKKA_MOD_PART0_11118	0	78
PROKKA_MOD_PART0_11119	0	426
PROKKA_MOD_PART0_11120	0	423
PROKKA_MOD_PART0_11121	0	573
PROKKA_MOD_PART0_11122	0	1545
PROKKA_MOD_PART0_11123	0	687
PROKKA_MOD_PART0_11124	0	288
PROKKA_MOD_PART0_11125	0	750
PROKKA_MOD_PART0_11126	0.242775	1038
PROKKA_MOD_PART0_11127	0	435
PROKKA_MOD_PART0_11128	0	306
PROKKA_MOD_PART0_11129	0	123
PROKKA_MOD_PART0_11130	0	543
PROKKA_MOD_PART0_11131	0	93
PROKKA_MOD_PART0_11132	0.247355	756
PROKKA_MOD_PART0_11133	0	759
PROKKA_MOD_PART0_11134	0	573
PROKKA_MOD_PART0_11135	0	918
PROKKA_MOD_PART0_11136	0	867
PROKKA_MOD_PART0_11137	0	987
PROKKA_MOD_PART0_11138	0.0488095	3360
PROKKA_MOD_PART0_11139	0	582
PROKKA_MOD_PART0_11140	0	960
PROKKA_MOD_PART0_11141	0	117
PROKKA_MOD_PART0_11142	0	732
PROKKA_MOD_PART0_11143	0	840
PROKKA_MOD_PART0_11144	0	99
PROKKA_MOD_PART0_11145	0	378
PROKKA_MOD_PART0_11146	0	651
PROKKA_MOD_PART0_11147	0	1209
PROKKA_MOD_PART0_11148	0	333
PROKKA_MOD_PART0_11149	0	783
PROKKA_MOD_PART0_11150	0	504
PROKKA_MOD_PART0_11151	0	504
PROKKA_MOD_PART0_11152	0	1116
PROKKA_MOD_PART0_11153	0	597
PROKKA_MOD_PART0_11154	0	921
PROKKA_MOD_PART0_11155	0.248882	2013
PROKKA_MOD_PART0_11156	0	183
PROKKA_MOD_PART0_11157	0	261
PROKKA_MOD_PART0_11158	0	606
PROKKA_MOD_PART0_11159	0	285
PROKKA_MOD_PART0_11160	0	336
PROKKA_MOD_PART0_11161	0	423
PROKKA_MOD_PART0_11162	0	273
PROKKA_MOD_PART0_11163	0	339
PROKKA_MOD_PART0_11164	0	555
PROKKA_MOD_PART0_11165	0	702
PROKKA_MOD_PART0_11166	0	426
PROKKA_MOD_PART0_11167	0	915
PROKKA_MOD_PART0_11168	0	870
PROKKA_MOD_PART0_11169	0	741
PROKKA_MOD_PART0_11170	0	513
PROKKA_MOD_PART0_11171	0	513
PROKKA_MOD_PART0_11172	0	384
PROKKA_MOD_PART0_11173	0	1464
PROKKA_MOD_PART0_11174	0	225
PROKKA_MOD_PART0_11175	0	297
PROKKA_MOD_PART0_11176	0	1044
PROKKA_MOD_PART0_11177	0	903
PROKKA_MOD_PART0_11178	0	774
PROKKA_MOD_PART0_11179	0	855
PROKKA_MOD_PART0_11180	0	2391
PROKKA_MOD_PART0_11181	0	537
PROKKA_MOD_PART0_11182	0	1098
PROKKA_MOD_PART0_11183	0	1164
PROKKA_MOD_PART0_11184	0	624
PROKKA_MOD_PART0_11185	0	1026
PROKKA_MOD_PART0_11186	0	255
PROKKA_MOD_PART0_11187	0	306
PROKKA_MOD_PART0_11188	0	252
PROKKA_MOD_PART0_11189	0	234
PROKKA_MOD_PART0_11190	0	774
PROKKA_MOD_PART0_11191	0	972
PROKKA_MOD_PART0_11192	0	774
PROKKA_MOD_PART0_11193	0	903
PROKKA_MOD_PART0_11194	0	1356
PROKKA_MOD_PART0_11195	0	1377
PROKKA_MOD_PART0_11196	0	1977
PROKKA_MOD_PART0_11197	0	1269
PROKKA_MOD_PART0_11198	0	453
PROKKA_MOD_PART0_11199	0	117
PROKKA_MOD_PART0_11200	0	78
PROKKA_MOD_PART0_11201	0	669
PROKKA_MOD_PART0_11202	0	540
PROKKA_MOD_PART0_11203	0	1335
PROKKA_MOD_PART0_11204	0	267
PROKKA_MOD_PART0_11205	0	141
PROKKA_MOD_PART0_11206	0	354
PROKKA_MOD_PART0_11207	0	438
PROKKA_MOD_PART0_11208	0	630
PROKKA_MOD_PART0_11209	0	1362
PROKKA_MOD_PART0_11210	0	627
PROKKA_MOD_PART0_11211	0	582
PROKKA_MOD_PART0_11212	0	729
PROKKA_MOD_PART0_11213	0	549
PROKKA_MOD_PART0_11214	0	522
PROKKA_MOD_PART0_11215	0	711
PROKKA_MOD_PART0_11216	0	1164
PROKKA_MOD_PART0_11217	0	261
PROKKA_MOD_PART0_11218	0	870
PROKKA_MOD_PART0_11219	0	771
PROKKA_MOD_PART0_11220	0	207
PROKKA_MOD_PART0_11221	0	441
PROKKA_MOD_PART0_11222	0	1125
PROKKA_MOD_PART0_11223	0	678
PROKKA_MOD_PART0_11224	0	303
PROKKA_MOD_PART0_11225	0	342
PROKKA_MOD_PART0_11226	0	414
PROKKA_MOD_PART0_11227	0	210
PROKKA_MOD_PART0_11228	0	369
PROKKA_MOD_PART0_11229	0.958095	525
PROKKA_MOD_PART0_11230	0	483
PROKKA_MOD_PART0_11231	0	300
PROKKA_MOD_PART0_11232	0	864
PROKKA_MOD_PART0_11233	0	564
PROKKA_MOD_PART0_11234	0	2706
PROKKA_MOD_PART0_11235	0	411
PROKKA_MOD_PART0_11236	0	522
PROKKA_MOD_PART0_11237	0	285
PROKKA_MOD_PART0_11238	0	300
PROKKA_MOD_PART0_11239	0	1071
PROKKA_MOD_PART0_11240	0	363
PROKKA_MOD_PART0_11241	0	315
PROKKA_MOD_PART0_11242	0	345
PROKKA_MOD_PART0_11243	0	468
PROKKA_MOD_PART0_11244	0.281879	447
PROKKA_MOD_PART0_11245	0	63
PROKKA_MOD_PART0_11246	0	273
PROKKA_MOD_PART0_11247	0	282
PROKKA_MOD_PART0_11248	0	1530
PROKKA_MOD_PART0_11249	0	1485
PROKKA_MOD_PART0_11250	0	939
PROKKA_MOD_PART0_11251	0	711
PROKKA_MOD_PART0_11252	0	468
PROKKA_MOD_PART0_11253	0	1287
PROKKA_MOD_PART0_11254	0	519
PROKKA_MOD_PART0_11255	0	93
PROKKA_MOD_PART0_11256	0	540
PROKKA_MOD_PART0_11257	0	345
PROKKA_MOD_PART0_11258	0	402
PROKKA_MOD_PART0_11259	0	360
PROKKA_MOD_PART0_11260	0	72
PROKKA_MOD_PART0_11261	0	456
PROKKA_MOD_PART0_11262	0	291
PROKKA_MOD_PART0_11263	0	738
PROKKA_MOD_PART0_11264	0	402
PROKKA_MOD_PART0_11265	0	159
PROKKA_MOD_PART0_11266	0	144
PROKKA_MOD_PART0_11267	0	573
PROKKA_MOD_PART0_11268	0	861
PROKKA_MOD_PART0_11269	0	270
PROKKA_MOD_PART0_11270	0	477
PROKKA_MOD_PART0_11271	0	138
PROKKA_MOD_PART0_11272	0	441
PROKKA_MOD_PART0_11273	0	966
PROKKA_MOD_PART0_11274	0	714
PROKKA_MOD_PART0_11275	0	168
PROKKA_MOD_PART0_11276	0	540
PROKKA_MOD_PART0_11277	0	4221
PROKKA_MOD_PART0_11278	0	516
PROKKA_MOD_PART0_11279	0	69
PROKKA_MOD_PART0_11280	0	492
PROKKA_MOD_PART0_11281	0	231
PROKKA_MOD_PART0_11282	0	879
PROKKA_MOD_PART0_11283	0	291
PROKKA_MOD_PART0_11284	0	831
PROKKA_MOD_PART0_11285	0	120
PROKKA_MOD_PART0_11286	0	822
PROKKA_MOD_PART0_11287	0.720617	1038
PROKKA_MOD_PART0_11288	0	1416
PROKKA_MOD_PART0_11289	0	618
PROKKA_MOD_PART0_11290	0	540
PROKKA_MOD_PART0_11291	0.0760234	513
PROKKA_MOD_PART0_11292	0	276
PROKKA_MOD_PART0_11293	0	168
PROKKA_MOD_PART0_11294	0	306
PROKKA_MOD_PART0_11295	0	282
PROKKA_MOD_PART0_11296	0.418333	600
PROKKA_MOD_PART0_11297	0	1662
PROKKA_MOD_PART0_11298	0	624
PROKKA_MOD_PART0_11299	0	1065
PROKKA_MOD_PART0_11300	0.0246914	405
PROKKA_MOD_PART0_11301	0.125926	270
PROKKA_MOD_PART0_11302	0	660
PROKKA_MOD_PART0_11303	0	927
PROKKA_MOD_PART0_11304	0	186
PROKKA_MOD_PART0_11305	0	1074
PROKKA_MOD_PART0_11306	0	447
PROKKA_MOD_PART0_11307	0.066879	1884
PROKKA_MOD_PART0_11308	0.0056497	354
PROKKA_MOD_PART0_11309	0	336
PROKKA_MOD_PART0_11310	0	351
PROKKA_MOD_PART0_11311	0	780
PROKKA_MOD_PART0_11312	0	135
PROKKA_MOD_PART0_11313	0	633
PROKKA_MOD_PART0_11314	0	2250
PROKKA_MOD_PART0_11315	0	663
PROKKA_MOD_PART0_11316	0	1074
PROKKA_MOD_PART0_11317	0	771
PROKKA_MOD_PART0_11318	0	849
PROKKA_MOD_PART0_11319	0	474
PROKKA_MOD_PART0_11320	0	816
PROKKA_MOD_PART0_11321	0.14	1800
PROKKA_MOD_PART0_11322	0	3387
PROKKA_MOD_PART0_11323	0.212121	1023
PROKKA_MOD_PART0_11324	0.0406746	1008
PROKKA_MOD_PART0_11325	0	960
PROKKA_MOD_PART0_11326	0	984
PROKKA_MOD_PART0_11327	0	375
PROKKA_MOD_PART0_11328	0	501
PROKKA_MOD_PART0_11329	0	465
PROKKA_MOD_PART0_11330	0	249
PROKKA_MOD_PART0_11331	0	1329
PROKKA_MOD_PART0_11332	0	870
PROKKA_MOD_PART0_11333	0	483
PROKKA_MOD_PART0_11334	0	2187
PROKKA_MOD_PART0_11335	0	267
PROKKA_MOD_PART0_11336	0	933
PROKKA_MOD_PART0_11337	0	357
PROKKA_MOD_PART0_11338	0	342
PROKKA_MOD_PART0_11339	0	861
PROKKA_MOD_PART0_11340	0	144
PROKKA_MOD_PART0_11341	0	426
PROKKA_MOD_PART0_11342	0	189
PROKKA_MOD_PART0_11343	0	852
PROKKA_MOD_PART0_11344	0	822
PROKKA_MOD_PART0_11345	0	402
PROKKA_MOD_PART0_11346	0	606
PROKKA_MOD_PART0_11347	0	174
PROKKA_MOD_PART0_11348	0	651
PROKKA_MOD_PART0_11349	0	963
PROKKA_MOD_PART0_11350	0	87
PROKKA_MOD_PART0_11351	0	435
PROKKA_MOD_PART0_11352	0	726
PROKKA_MOD_PART0_11353	0.223404	564
PROKKA_MOD_PART0_11354	0.314815	1188
PROKKA_MOD_PART0_11355	0	1308
PROKKA_MOD_PART0_11356	0	1044
PROKKA_MOD_PART0_11357	0	525
PROKKA_MOD_PART0_11358	0	702
PROKKA_MOD_PART0_11359	0	1173
PROKKA_MOD_PART0_11360	0	1137
PROKKA_MOD_PART0_11361	0	987
PROKKA_MOD_PART0_11362	0	1152
PROKKA_MOD_PART0_11363	0	1482
PROKKA_MOD_PART0_11364	0	1248
PROKKA_MOD_PART0_11365	0	906
PROKKA_MOD_PART0_11366	0	294
PROKKA_MOD_PART0_11367	0	666
PROKKA_MOD_PART0_11368	0	282
PROKKA_MOD_PART0_11369	0	588
PROKKA_MOD_PART0_11370	0	69
PROKKA_MOD_PART0_11371	0	213
PROKKA_MOD_PART0_11372	0	822
PROKKA_MOD_PART0_11373	0	192
PROKKA_MOD_PART0_11374	0	372
PROKKA_MOD_PART0_11375	0	177
PROKKA_MOD_PART0_11376	0	549
PROKKA_MOD_PART0_11377	0	540
PROKKA_MOD_PART0_11378	0	252
PROKKA_MOD_PART0_11379	0	486
PROKKA_MOD_PART0_11380	0	279
PROKKA_MOD_PART0_11381	0	243
PROKKA_MOD_PART0_11382	0	396
PROKKA_MOD_PART0_11383	0	93
PROKKA_MOD_PART0_11384	0	618
PROKKA_MOD_PART0_11385	0.517413	201
PROKKA_MOD_PART0_11386	0.303192	564
PROKKA_MOD_PART0_11387	0.531646	237
PROKKA_MOD_PART0_11388	0	225
PROKKA_MOD_PART0_11389	0	732
PROKKA_MOD_PART0_11390	0	582
PROKKA_MOD_PART0_11391	0	120
PROKKA_MOD_PART0_11392	0	819
PROKKA_MOD_PART0_11393	0	153
PROKKA_MOD_PART0_11394	0	195
PROKKA_MOD_PART0_11395	0	309
PROKKA_MOD_PART0_11396	0	153
PROKKA_MOD_PART0_11397	0	1122
PROKKA_MOD_PART0_11398	0	156
PROKKA_MOD_PART0_11399	0	336
PROKKA_MOD_PART0_11400	0	144
PROKKA_MOD_PART0_11401	0	465
PROKKA_MOD_PART0_11402	0	138
PROKKA_MOD_PART0_11403	0	213
PROKKA_MOD_PART0_11404	0	468
PROKKA_MOD_PART0_11405	0	1137
PROKKA_MOD_PART0_11406	0	1572
PROKKA_MOD_PART0_11407	0	1554
PROKKA_MOD_PART0_11408	0	354
PROKKA_MOD_PART0_11409	0	522
PROKKA_MOD_PART0_11410	0	447
PROKKA_MOD_PART0_11411	0	177
PROKKA_MOD_PART0_11412	0	903
PROKKA_MOD_PART0_11413	0	231
PROKKA_MOD_PART0_11414	0	432
PROKKA_MOD_PART0_11415	0	1560
PROKKA_MOD_PART0_11416	0	285
PROKKA_MOD_PART0_11417	0	1056
PROKKA_MOD_PART0_11418	0	474
PROKKA_MOD_PART0_11419	0	1338
PROKKA_MOD_PART0_11420	0	600
PROKKA_MOD_PART0_11421	0	630
PROKKA_MOD_PART0_11422	0	720
PROKKA_MOD_PART0_11423	0	714
PROKKA_MOD_PART0_11424	0	1629
PROKKA_MOD_PART0_11425	0	1644
PROKKA_MOD_PART0_11426	0	1710
PROKKA_MOD_PART0_11427	0	1098
PROKKA_MOD_PART0_11428	0	2052
PROKKA_MOD_PART0_11429	0	1398
PROKKA_MOD_PART0_11430	0	552
PROKKA_MOD_PART0_11431	0	510
PROKKA_MOD_PART0_11432	0	489
PROKKA_MOD_PART0_11433	0	1524
PROKKA_MOD_PART0_11434	0	1380
PROKKA_MOD_PART0_11435	0.127273	990
PROKKA_MOD_PART0_11436	0	699
PROKKA_MOD_PART0_11437	0	1698
PROKKA_MOD_PART0_11438	0	1308
PROKKA_MOD_PART0_11439	0	1317
PROKKA_MOD_PART0_11440	0	285
PROKKA_MOD_PART0_11441	0	231
PROKKA_MOD_PART0_11442	0	222
PROKKA_MOD_PART0_11443	0	339
PROKKA_MOD_PART0_11444	0	276
PROKKA_MOD_PART0_11445	0	336
PROKKA_MOD_PART0_11446	0	516
PROKKA_MOD_PART0_11447	0	582
PROKKA_MOD_PART0_11448	0	84
PROKKA_MOD_PART0_11449	0	504
PROKKA_MOD_PART0_11450	0	291
PROKKA_MOD_PART0_11451	0	639
PROKKA_MOD_PART0_11452	0	345
PROKKA_MOD_PART0_11453	0	390
PROKKA_MOD_PART0_11454	0	159
PROKKA_MOD_PART0_11455	0	555
PROKKA_MOD_PART0_11456	0	393
PROKKA_MOD_PART0_11457	0	738
PROKKA_MOD_PART0_11458	0	186
PROKKA_MOD_PART0_11459	0	633
PROKKA_MOD_PART0_11460	0	600
PROKKA_MOD_PART0_11461	0.844221	597
PROKKA_MOD_PART0_11462	0	1128
PROKKA_MOD_PART0_11463	0	1212
PROKKA_MOD_PART0_11464	0	459
PROKKA_MOD_PART0_11465	0	249
PROKKA_MOD_PART0_11466	0	489
PROKKA_MOD_PART0_11467	0	66
PROKKA_MOD_PART0_11468	0.257669	978
PROKKA_MOD_PART0_11469	0	204
PROKKA_MOD_PART0_11470	0	258
PROKKA_MOD_PART0_11471	0	231
PROKKA_MOD_PART0_11472	0.38009	663
PROKKA_MOD_PART0_11473	0	963
PROKKA_MOD_PART0_11474	0	396
PROKKA_MOD_PART0_11475	0	366
PROKKA_MOD_PART0_11476	0	525
PROKKA_MOD_PART0_11477	0	981
PROKKA_MOD_PART0_11478	0	663
PROKKA_MOD_PART0_11479	0	708
PROKKA_MOD_PART0_11480	0	147
PROKKA_MOD_PART0_11481	0	531
PROKKA_MOD_PART0_11482	0	789
PROKKA_MOD_PART0_11483	0	132
PROKKA_MOD_PART0_11484	0	429
PROKKA_MOD_PART0_11485	0	189
PROKKA_MOD_PART0_11486	0	69
PROKKA_MOD_PART0_11487	0	504
PROKKA_MOD_PART0_11488	0	126
PROKKA_MOD_PART0_11489	0	267
PROKKA_MOD_PART0_11490	0	453
PROKKA_MOD_PART0_11491	0	192
PROKKA_MOD_PART0_11492	0	924
PROKKA_MOD_PART0_11493	0	618
PROKKA_MOD_PART0_11494	0	525
PROKKA_MOD_PART0_11495	0	240
PROKKA_MOD_PART0_11496	0	558
PROKKA_MOD_PART0_11497	0	120
PROKKA_MOD_PART0_11498	0	597
PROKKA_MOD_PART0_11499	0	372
PROKKA_MOD_PART0_11500	0	153
PROKKA_MOD_PART0_11501	0	264
PROKKA_MOD_PART0_11502	0	771
PROKKA_MOD_PART0_11503	0	522
PROKKA_MOD_PART0_11504	0	222
PROKKA_MOD_PART0_11505	0	1119
PROKKA_MOD_PART0_11506	0	402
PROKKA_MOD_PART0_11507	0	471
PROKKA_MOD_PART0_11508	0	480
PROKKA_MOD_PART0_11509	0	348
PROKKA_MOD_PART0_11510	0	624
PROKKA_MOD_PART0_11511	0	462
PROKKA_MOD_PART0_11512	0	81
PROKKA_MOD_PART0_11513	0	300
PROKKA_MOD_PART0_11514	0	852
PROKKA_MOD_PART0_11515	0	627
PROKKA_MOD_PART0_11516	0	1152
PROKKA_MOD_PART0_11517	0	534
PROKKA_MOD_PART0_11518	0	537
PROKKA_MOD_PART0_11519	0	522
PROKKA_MOD_PART0_11520	0	294
PROKKA_MOD_PART0_11521	0	492
PROKKA_MOD_PART0_11522	0	621
PROKKA_MOD_PART0_11523	0	210
PROKKA_MOD_PART0_11524	0.0190736	1101
PROKKA_MOD_PART0_11525	0.823529	153
PROKKA_MOD_PART0_11526	0.156309	3186
PROKKA_MOD_PART0_11527	0	327
PROKKA_MOD_PART0_11528	0	222
PROKKA_MOD_PART0_11529	0	591
PROKKA_MOD_PART0_11530	0	378
PROKKA_MOD_PART0_11531	0	441
PROKKA_MOD_PART0_11532	0	402
PROKKA_MOD_PART0_11533	0	219
PROKKA_MOD_PART0_11534	0	297
PROKKA_MOD_PART0_11535	0	1248
PROKKA_MOD_PART0_11536	0	570
PROKKA_MOD_PART0_11537	0	237
PROKKA_MOD_PART0_11538	0	222
PROKKA_MOD_PART0_11539	0	468
PROKKA_MOD_PART0_11540	0	594
PROKKA_MOD_PART0_11541	0	408
PROKKA_MOD_PART0_11542	0	315
PROKKA_MOD_PART0_11543	0	261
PROKKA_MOD_PART0_11544	0	1101
PROKKA_MOD_PART0_11545	0	951
PROKKA_MOD_PART0_11546	0.119711	969
PROKKA_MOD_PART0_11547	0	174
PROKKA_MOD_PART0_11548	0	240
PROKKA_MOD_PART0_11549	0	3450
PROKKA_MOD_PART0_11550	0	675
PROKKA_MOD_PART0_11551	0	2253
PROKKA_MOD_PART0_11552	0.338211	1845
PROKKA_MOD_PART0_11553	0	435
PROKKA_MOD_PART0_11554	0	180
PROKKA_MOD_PART0_11555	0	1083
PROKKA_MOD_PART0_11556	0	462
PROKKA_MOD_PART0_11557	0	558
PROKKA_MOD_PART0_11558	0.0356394	477
PROKKA_MOD_PART0_11559	2.10122	573
PROKKA_MOD_PART0_11560	2.63593	846
PROKKA_MOD_PART0_11561	0	402
PROKKA_MOD_PART0_11562	0	294
PROKKA_MOD_PART0_11563	0	372
PROKKA_MOD_PART0_11564	0	417
PROKKA_MOD_PART0_11565	0	342
PROKKA_MOD_PART0_11566	0	234
PROKKA_MOD_PART0_11567	0	153
PROKKA_MOD_PART0_11568	0	198
PROKKA_MOD_PART0_11569	0	114
PROKKA_MOD_PART0_11570	0	498
PROKKA_MOD_PART0_11571	0	273
PROKKA_MOD_PART0_11572	0	2301
PROKKA_MOD_PART0_11573	0	384
PROKKA_MOD_PART0_11574	0	117
PROKKA_MOD_PART0_11575	0	1041
PROKKA_MOD_PART0_11576	0	1182
PROKKA_MOD_PART0_11577	0	579
PROKKA_MOD_PART0_11578	0	3783
PROKKA_MOD_PART0_11579	0	348
PROKKA_MOD_PART0_11580	0	1044
PROKKA_MOD_PART0_11581	0	1761
PROKKA_MOD_PART0_11582	0.233581	1614
PROKKA_MOD_PART0_11583	0	732
PROKKA_MOD_PART0_11584	0.346667	225
PROKKA_MOD_PART0_11585	0.472019	411
PROKKA_MOD_PART0_11586	0	108
PROKKA_MOD_PART0_11587	0	531
PROKKA_MOD_PART0_11588	0	753
PROKKA_MOD_PART0_11589	0	516
PROKKA_MOD_PART0_11590	0	561
PROKKA_MOD_PART0_11591	0	432
PROKKA_MOD_PART0_11592	0	282
PROKKA_MOD_PART0_11593	0	360
PROKKA_MOD_PART0_11594	0	444
PROKKA_MOD_PART0_11595	0	642
PROKKA_MOD_PART0_11596	0	675
PROKKA_MOD_PART0_11597	0	726
PROKKA_MOD_PART0_11598	0	837
PROKKA_MOD_PART0_11599	0	744
PROKKA_MOD_PART0_11600	0	996
PROKKA_MOD_PART0_11601	0	240
PROKKA_MOD_PART0_11602	0	375
PROKKA_MOD_PART0_11603	0	648
PROKKA_MOD_PART0_11604	0	381
PROKKA_MOD_PART0_11605	0.636364	198
PROKKA_MOD_PART0_11606	0	681
PROKKA_MOD_PART0_11607	0	726
PROKKA_MOD_PART0_11608	0.228261	552
PROKKA_MOD_PART0_11609	0.47992	498
PROKKA_MOD_PART0_11610	0.126016	492
PROKKA_MOD_PART0_11611	0	612
PROKKA_MOD_PART0_11612	0	1254
PROKKA_MOD_PART0_11613	0	234
PROKKA_MOD_PART0_11614	0	678
PROKKA_MOD_PART0_11615	0	279
PROKKA_MOD_PART0_11616	0	273
PROKKA_MOD_PART0_11617	0	297
PROKKA_MOD_PART0_11618	0	147
PROKKA_MOD_PART0_11619	0	846
PROKKA_MOD_PART0_11620	0	81
PROKKA_MOD_PART0_11621	0	513
PROKKA_MOD_PART0_11622	0	816
PROKKA_MOD_PART0_11623	0	279
PROKKA_MOD_PART0_11624	0	300
PROKKA_MOD_PART0_11625	0	708
PROKKA_MOD_PART0_11626	0	690
PROKKA_MOD_PART0_11627	0	195
PROKKA_MOD_PART0_11628	0	1464
PROKKA_MOD_PART0_11629	0	1941
PROKKA_MOD_PART0_11630	0	1605
PROKKA_MOD_PART0_11631	0	285
PROKKA_MOD_PART0_11632	0	207
PROKKA_MOD_PART0_11633	0	876
PROKKA_MOD_PART0_11634	0	105
PROKKA_MOD_PART0_11635	0.454545	264
PROKKA_MOD_PART0_11636	0	1575
PROKKA_MOD_PART0_11637	0	1593
PROKKA_MOD_PART0_11638	0	525
PROKKA_MOD_PART0_11639	0	459
PROKKA_MOD_PART0_11640	0	330
PROKKA_MOD_PART0_11641	0	1260
PROKKA_MOD_PART0_11642	0	741
PROKKA_MOD_PART0_11643	0	648
PROKKA_MOD_PART0_11644	0	582
PROKKA_MOD_PART0_11645	0	633
PROKKA_MOD_PART0_11646	0	312
PROKKA_MOD_PART0_11647	0	237
PROKKA_MOD_PART0_11648	0	465
PROKKA_MOD_PART0_11649	0	258
PROKKA_MOD_PART0_11650	3.02222	270
PROKKA_MOD_PART0_11651	0.642105	285
PROKKA_MOD_PART0_11652	0	870
PROKKA_MOD_PART0_11653	0	228
PROKKA_MOD_PART0_11654	0	291
PROKKA_MOD_PART0_11655	0	1590
PROKKA_MOD_PART0_11656	0	711
PROKKA_MOD_PART0_11657	0	567
PROKKA_MOD_PART0_11658	0	1407
PROKKA_MOD_PART0_11659	0.0896465	792
PROKKA_MOD_PART0_11660	0.0643275	171
PROKKA_MOD_PART0_11661	0.262849	681
PROKKA_MOD_PART0_11662	0	1167
PROKKA_MOD_PART0_11663	0	444
PROKKA_MOD_PART0_11664	0	1128
PROKKA_MOD_PART0_11665	0	624
PROKKA_MOD_PART0_11666	0	606
PROKKA_MOD_PART0_11667	0	246
PROKKA_MOD_PART0_11668	0	1398
PROKKA_MOD_PART0_11669	0	1110
PROKKA_MOD_PART0_11670	0	918
PROKKA_MOD_PART0_11671	0	1320
PROKKA_MOD_PART0_11672	0	669
PROKKA_MOD_PART0_11673	0	102
PROKKA_MOD_PART0_11674	0	636
PROKKA_MOD_PART0_11675	0	87
PROKKA_MOD_PART0_11676	0	1152
PROKKA_MOD_PART0_11677	0	1248
PROKKA_MOD_PART0_11678	0	1614
PROKKA_MOD_PART0_11679	0	510
PROKKA_MOD_PART0_11680	0	111
PROKKA_MOD_PART0_11681	0	255
PROKKA_MOD_PART0_11682	0	519
PROKKA_MOD_PART0_11683	0	363
PROKKA_MOD_PART0_11684	0	633
PROKKA_MOD_PART0_11685	0	96
PROKKA_MOD_PART0_11686	0	588
PROKKA_MOD_PART0_11687	0	636
