PROKKA_MOD_PART0_00016	TIGR01420
PROKKA_MOD_PART0_18381	TIGR00932
PROKKA_MOD_PART0_18394	TIGR02298
PROKKA_MOD_PART0_18396	TIGR01830
PROKKA_MOD_PART0_18399	TIGR01083
PROKKA_MOD_PART0_18401	TIGR00546
PROKKA_MOD_PART0_18408	TIGR01142
PROKKA_MOD_PART0_18419	TIGR00237
PROKKA_MOD_PART0_18431	TIGR04183
PROKKA_MOD_PART0_18462	TIGR02266
PROKKA_MOD_PART0_18472	TIGR02191
PROKKA_MOD_PART0_18473	TIGR00259
PROKKA_MOD_PART0_18482	TIGR01203
PROKKA_MOD_PART0_18487	TIGR00450
PROKKA_MOD_PART0_18489	TIGR03592
PROKKA_MOD_PART0_18490	TIGR00757
PROKKA_MOD_PART0_18491	TIGR03960
PROKKA_MOD_PART0_18492	TIGR00457
PROKKA_MOD_PART0_18497	TIGR02966
PROKKA_MOD_PART0_18498	TIGR01059
PROKKA_MOD_PART0_18499	TIGR00663
PROKKA_MOD_PART0_18502	TIGR01073
PROKKA_MOD_PART0_18504	TIGR01099
PROKKA_MOD_PART0_18505	TIGR01123
PROKKA_MOD_PART0_18513	TIGR00074
PROKKA_MOD_PART0_18521	TIGR02095
PROKKA_MOD_PART0_18533	TIGR01444
PROKKA_MOD_PART0_18534	TIGR01241
PROKKA_MOD_PART0_18551	TIGR00391
PROKKA_MOD_PART0_18560	TIGR00138
PROKKA_MOD_PART0_18561	TIGR02001
PROKKA_MOD_PART0_18564	TIGR00744
PROKKA_MOD_PART0_18571	TIGR03866
PROKKA_MOD_PART0_18585	TIGR01490
PROKKA_MOD_PART0_18589	TIGR00268
PROKKA_MOD_PART0_18592	TIGR03367
PROKKA_MOD_PART0_18596	TIGR01297
PROKKA_MOD_PART0_18605	TIGR01352
PROKKA_MOD_PART0_18607	TIGR00250
PROKKA_MOD_PART0_18609	TIGR00670
PROKKA_MOD_PART0_18612	TIGR00089
PROKKA_MOD_PART0_18615	TIGR03614
PROKKA_MOD_PART0_18617	TIGR00225
PROKKA_MOD_PART0_18618	TIGR00581
PROKKA_MOD_PART0_18619	TIGR02666
PROKKA_MOD_PART0_18623	TIGR00500
PROKKA_MOD_PART0_18655	TIGR03303
PROKKA_MOD_PART0_18663	TIGR03207
PROKKA_MOD_PART0_18666	TIGR00430
PROKKA_MOD_PART0_18669	TIGR02355
PROKKA_MOD_PART0_18670	TIGR00309
PROKKA_MOD_PART0_18690	TIGR00884
PROKKA_MOD_PART0_18699	TIGR03098
PROKKA_MOD_PART0_18700	TIGR03409
PROKKA_MOD_PART0_18703	TIGR03411
PROKKA_MOD_PART0_18704	TIGR03410
PROKKA_MOD_PART0_18711	TIGR00513
PROKKA_MOD_PART0_18713	TIGR02985
PROKKA_MOD_PART0_18724	TIGR01683
PROKKA_MOD_PART0_18726	TIGR02351
PROKKA_MOD_PART0_18727	TIGR01934
PROKKA_MOD_PART0_18730	TIGR00507
PROKKA_MOD_PART0_18731	TIGR00970
PROKKA_MOD_PART0_18733	TIGR01807
PROKKA_MOD_PART0_18734	TIGR00281
PROKKA_MOD_PART0_18736	TIGR00233
PROKKA_MOD_PART0_18738	TIGR01817
PROKKA_MOD_PART0_18739	TIGR03534
PROKKA_MOD_PART0_18740	TIGR03300
PROKKA_MOD_PART0_18741	TIGR03300
PROKKA_MOD_PART0_18743	TIGR03697
PROKKA_MOD_PART0_18745	TIGR04366
PROKKA_MOD_PART0_18753	TIGR00792
PROKKA_MOD_PART0_18755	TIGR02336
PROKKA_MOD_PART0_18760	TIGR00095
PROKKA_MOD_PART0_18761	TIGR01463
PROKKA_MOD_PART0_18769	TIGR02050
PROKKA_MOD_PART0_18775	TIGR00674
PROKKA_MOD_PART0_18780	TIGR00855
PROKKA_MOD_PART0_18783	TIGR01944
PROKKA_MOD_PART0_18787	TIGR00800
PROKKA_MOD_PART0_18789	TIGR02033
PROKKA_MOD_PART0_18792	TIGR03381
PROKKA_MOD_PART0_18793	TIGR00775
PROKKA_MOD_PART0_18800	TIGR00630
PROKKA_MOD_PART0_18803	TIGR01613
PROKKA_MOD_PART0_18813	TIGR00888
PROKKA_MOD_PART0_18816	TIGR00168
PROKKA_MOD_PART0_18817	TIGR00418
PROKKA_MOD_PART0_18818	TIGR00890
PROKKA_MOD_PART0_18823	TIGR02491
PROKKA_MOD_PART0_18826	TIGR00030
PROKKA_MOD_PART0_18828	TIGR02464
PROKKA_MOD_PART0_18831	TIGR03696
PROKKA_MOD_PART0_18834	TIGR00049
PROKKA_MOD_PART0_18843	TIGR00591
PROKKA_MOD_PART0_18852	TIGR03207
PROKKA_MOD_PART0_18854	TIGR00201
PROKKA_MOD_PART0_18865	TIGR03181
PROKKA_MOD_PART0_18866	TIGR01123
PROKKA_MOD_PART0_18867	TIGR01347
PROKKA_MOD_PART0_18871	TIGR02225
PROKKA_MOD_PART0_18884	TIGR02999
PROKKA_MOD_PART0_18888	TIGR00383
PROKKA_MOD_PART0_18889	TIGR04056
PROKKA_MOD_PART0_18897	TIGR01221
PROKKA_MOD_PART0_18899	TIGR00675
PROKKA_MOD_PART0_18903	TIGR04366
PROKKA_MOD_PART0_18908	TIGR01007
PROKKA_MOD_PART0_18916	TIGR02037
PROKKA_MOD_PART0_18918	TIGR04336
PROKKA_MOD_PART0_18919	TIGR01104
PROKKA_MOD_PART0_18920	TIGR00447
PROKKA_MOD_PART0_18921	TIGR00731
PROKKA_MOD_PART0_18926	TIGR00624
PROKKA_MOD_PART0_18929	TIGR01710
PROKKA_MOD_PART0_18961	TIGR02249
PROKKA_MOD_PART0_18962	TIGR00375
PROKKA_MOD_PART0_18963	TIGR00100
PROKKA_MOD_PART0_18964	TIGR01969
PROKKA_MOD_PART0_18965	TIGR02252
PROKKA_MOD_PART0_18968	TIGR01534
PROKKA_MOD_PART0_18973	TIGR02422
PROKKA_MOD_PART0_18974	TIGR02280
PROKKA_MOD_PART0_18976	TIGR00331
PROKKA_MOD_PART0_18981	TIGR02427
PROKKA_MOD_PART0_18985	TIGR00247
PROKKA_MOD_PART0_18986	TIGR00041
PROKKA_MOD_PART0_18991	TIGR00476
PROKKA_MOD_PART0_18993	TIGR02427
PROKKA_MOD_PART0_18995	TIGR00064
PROKKA_MOD_PART0_18996	TIGR00186
PROKKA_MOD_PART0_19008	TIGR02966
PROKKA_MOD_PART0_19023	TIGR03588
PROKKA_MOD_PART0_19026	TIGR00744
PROKKA_MOD_PART0_19035	TIGR03709
PROKKA_MOD_PART0_19037	TIGR02800
PROKKA_MOD_PART0_19038	TIGR00062
PROKKA_MOD_PART0_19043	TIGR00229
PROKKA_MOD_PART0_19052	TIGR00275
PROKKA_MOD_PART0_19065	TIGR01039
PROKKA_MOD_PART0_19070	TIGR02662
PROKKA_MOD_PART0_19088	TIGR00385
PROKKA_MOD_PART0_19100	TIGR00460
PROKKA_MOD_PART0_19102	TIGR02154
PROKKA_MOD_PART0_19103	TIGR02966
PROKKA_MOD_PART0_19105	TIGR00762
PROKKA_MOD_PART0_19109	TIGR02613
PROKKA_MOD_PART0_19115	TIGR02770
PROKKA_MOD_PART0_19130	TIGR00229
PROKKA_MOD_PART0_19133	TIGR00179
PROKKA_MOD_PART0_19139	TIGR00500
PROKKA_MOD_PART0_19142	TIGR00900
PROKKA_MOD_PART0_19143	TIGR00589
PROKKA_MOD_PART0_19145	TIGR01511
PROKKA_MOD_PART0_19151	TIGR02521
PROKKA_MOD_PART0_19162	TIGR03283
PROKKA_MOD_PART0_19163	TIGR00152
PROKKA_MOD_PART0_19164	TIGR00593
PROKKA_MOD_PART0_19165	TIGR01166
PROKKA_MOD_PART0_19184	TIGR00393
PROKKA_MOD_PART0_19185	TIGR01670
PROKKA_MOD_PART0_19186	TIGR01362
PROKKA_MOD_PART0_19187	TIGR03820
PROKKA_MOD_PART0_19190	TIGR01536
PROKKA_MOD_PART0_19205	TIGR02154
PROKKA_MOD_PART0_19212	TIGR02212
PROKKA_MOD_PART0_19217	TIGR00924
PROKKA_MOD_PART0_19220	TIGR01817
PROKKA_MOD_PART0_19232	TIGR02299
PROKKA_MOD_PART0_19243	TIGR03417
PROKKA_MOD_PART0_19244	TIGR00665
PROKKA_MOD_PART0_19245	TIGR00072
PROKKA_MOD_PART0_19251	TIGR00176
PROKKA_MOD_PART0_19256	TIGR00005
PROKKA_MOD_PART0_19262	TIGR02378
PROKKA_MOD_PART0_19266	TIGR03144
PROKKA_MOD_PART0_19271	TIGR00500
PROKKA_MOD_PART0_19281	TIGR02381
PROKKA_MOD_PART0_19286	TIGR01498
PROKKA_MOD_PART0_19288	TIGR00608
PROKKA_MOD_PART0_19291	TIGR00888
PROKKA_MOD_PART0_19292	TIGR01081
PROKKA_MOD_PART0_19294	TIGR02335
PROKKA_MOD_PART0_19297	TIGR03644
PROKKA_MOD_PART0_19308	TIGR00720
PROKKA_MOD_PART0_19312	TIGR02802
PROKKA_MOD_PART0_19314	TIGR03310
PROKKA_MOD_PART0_19315	TIGR02964
PROKKA_MOD_PART0_19316	TIGR02356
PROKKA_MOD_PART0_19317	TIGR00010
PROKKA_MOD_PART0_19322	TIGR04348
PROKKA_MOD_PART0_19323	TIGR02945
PROKKA_MOD_PART0_19324	TIGR01994
PROKKA_MOD_PART0_19326	TIGR01697
PROKKA_MOD_PART0_19334	TIGR00640
PROKKA_MOD_PART0_19338	TIGR01830
PROKKA_MOD_PART0_19341	TIGR01086
PROKKA_MOD_PART0_19342	TIGR00070
PROKKA_MOD_PART0_19343	TIGR02917
PROKKA_MOD_PART0_19345	TIGR01241
PROKKA_MOD_PART0_19347	TIGR02607
PROKKA_MOD_PART0_19353	TIGR00277
PROKKA_MOD_PART0_19370	TIGR01411
PROKKA_MOD_PART0_19371	TIGR00054
PROKKA_MOD_PART0_19377	TIGR02927
PROKKA_MOD_PART0_19378	TIGR00214
PROKKA_MOD_PART0_19394	TIGR02495
PROKKA_MOD_PART0_19396	TIGR02168
PROKKA_MOD_PART0_19400	TIGR00848
PROKKA_MOD_PART0_19402	TIGR00442
PROKKA_MOD_PART0_19403	TIGR03128
PROKKA_MOD_PART0_19404	TIGR03127
PROKKA_MOD_PART0_19411	TIGR02673
PROKKA_MOD_PART0_19413	TIGR00678
PROKKA_MOD_PART0_19416	TIGR02534
PROKKA_MOD_PART0_19422	TIGR03410
PROKKA_MOD_PART0_19428	TIGR04085
PROKKA_MOD_PART0_19432	TIGR00713
PROKKA_MOD_PART0_19440	TIGR00932
PROKKA_MOD_PART0_19441	TIGR02820
PROKKA_MOD_PART0_19447	TIGR03417
PROKKA_MOD_PART0_19460	TIGR03288
PROKKA_MOD_PART0_19465	TIGR04312
PROKKA_MOD_PART0_19467	TIGR00689
PROKKA_MOD_PART0_19469	TIGR02363
PROKKA_MOD_PART0_19470	TIGR02365
PROKKA_MOD_PART0_19471	TIGR03234
PROKKA_MOD_PART0_19480	TIGR00151
PROKKA_MOD_PART0_19481	TIGR00231
PROKKA_MOD_PART0_19487	TIGR03149
PROKKA_MOD_PART0_19488	TIGR02232
PROKKA_MOD_PART0_19502	TIGR01983
PROKKA_MOD_PART0_19508	TIGR00244
PROKKA_MOD_PART0_19509	TIGR03417
PROKKA_MOD_PART0_19524	TIGR02937
PROKKA_MOD_PART0_19528	TIGR00406
PROKKA_MOD_PART0_19539	TIGR00177
PROKKA_MOD_PART0_19540	TIGR03205
PROKKA_MOD_PART0_19543	TIGR00065
PROKKA_MOD_PART0_19554	TIGR04151
PROKKA_MOD_PART0_19565	TIGR04256
PROKKA_MOD_PART0_19571	TIGR00479
PROKKA_MOD_PART0_19582	TIGR01730
PROKKA_MOD_PART0_19583	TIGR02135
PROKKA_MOD_PART0_19591	TIGR00220
PROKKA_MOD_PART0_19602	TIGR02284
PROKKA_MOD_PART0_19607	TIGR03007
PROKKA_MOD_PART0_19610	TIGR01051
PROKKA_MOD_PART0_19611	TIGR01227
PROKKA_MOD_PART0_19635	TIGR02317
PROKKA_MOD_PART0_19636	TIGR02717
PROKKA_MOD_PART0_19640	TIGR04131
PROKKA_MOD_PART0_19651	TIGR00344
PROKKA_MOD_PART0_19654	TIGR03521
PROKKA_MOD_PART0_19657	TIGR03569
PROKKA_MOD_PART0_19658	TIGR02469
PROKKA_MOD_PART0_19663	TIGR00229
PROKKA_MOD_PART0_19667	TIGR03007
PROKKA_MOD_PART0_19668	TIGR03015
PROKKA_MOD_PART0_19669	TIGR01007
PROKKA_MOD_PART0_19670	TIGR03027
PROKKA_MOD_PART0_19675	TIGR03570
PROKKA_MOD_PART0_19676	TIGR03588
PROKKA_MOD_PART0_19680	TIGR02149
PROKKA_MOD_PART0_19682	TIGR02149
PROKKA_MOD_PART0_19705	TIGR00105
PROKKA_MOD_PART0_19723	TIGR02356
PROKKA_MOD_PART0_19724	TIGR00365
PROKKA_MOD_PART0_19728	TIGR00022
PROKKA_MOD_PART0_19737	TIGR02708
PROKKA_MOD_PART0_19755	TIGR03937
PROKKA_MOD_PART0_19757	TIGR00119
PROKKA_MOD_PART0_19760	TIGR03108
PROKKA_MOD_PART0_19763	TIGR00032
PROKKA_MOD_PART0_19764	TIGR00838
PROKKA_MOD_PART0_19765	TIGR01575
PROKKA_MOD_PART0_19772	TIGR02145
PROKKA_MOD_PART0_19781	TIGR01166
PROKKA_MOD_PART0_19783	TIGR01515
PROKKA_MOD_PART0_19789	TIGR03719
PROKKA_MOD_PART0_19806	TIGR01044
PROKKA_MOD_PART0_19814	TIGR00244
PROKKA_MOD_PART0_19820	TIGR03356
PROKKA_MOD_PART0_19823	TIGR00440
PROKKA_MOD_PART0_19831	TIGR02802
PROKKA_MOD_PART0_19840	TIGR01817
PROKKA_MOD_PART0_19847	TIGR01262
PROKKA_MOD_PART0_19848	TIGR03997
PROKKA_MOD_PART0_19851	TIGR00118
PROKKA_MOD_PART0_19860	TIGR01122
PROKKA_MOD_PART0_19862	TIGR00431
PROKKA_MOD_PART0_19867	TIGR03205
PROKKA_MOD_PART0_19868	TIGR02824
PROKKA_MOD_PART0_19884	TIGR02098
PROKKA_MOD_PART0_19885	TIGR01203
PROKKA_MOD_PART0_19887	TIGR01260
PROKKA_MOD_PART0_19888	TIGR01131
PROKKA_MOD_PART0_19892	TIGR00498
PROKKA_MOD_PART0_19893	TIGR02225
PROKKA_MOD_PART0_19906	TIGR01958
PROKKA_MOD_PART0_19909	TIGR00106
PROKKA_MOD_PART0_19920	TIGR00933
PROKKA_MOD_PART0_19934	TIGR03453
PROKKA_MOD_PART0_19935	TIGR00528
PROKKA_MOD_PART0_19948	TIGR00266
PROKKA_MOD_PART0_19951	TIGR02249
PROKKA_MOD_PART0_19957	TIGR02703
PROKKA_MOD_PART0_19959	TIGR03328
PROKKA_MOD_PART0_19960	TIGR02427
PROKKA_MOD_PART0_19968	TIGR02540
PROKKA_MOD_PART0_19977	TIGR02966
PROKKA_MOD_PART0_19978	TIGR01387
PROKKA_MOD_PART0_19996	TIGR01011
PROKKA_MOD_PART0_20001	TIGR02662
PROKKA_MOD_PART0_20007	TIGR00487
PROKKA_MOD_PART0_20015	TIGR00930
PROKKA_MOD_PART0_20018	TIGR00550
PROKKA_MOD_PART0_20025	TIGR00057
PROKKA_MOD_PART0_20028	TIGR03302
PROKKA_MOD_PART0_20032	TIGR01050
PROKKA_MOD_PART0_20033	TIGR01044
PROKKA_MOD_PART0_20045	TIGR03573
PROKKA_MOD_PART0_20048	TIGR01727
PROKKA_MOD_PART0_20052	TIGR01122
PROKKA_MOD_PART0_20057	TIGR02937
PROKKA_MOD_PART0_20060	TIGR02224
PROKKA_MOD_PART0_20068	TIGR03830
PROKKA_MOD_PART0_20070	TIGR01983
PROKKA_MOD_PART0_20074	TIGR01143
PROKKA_MOD_PART0_20098	TIGR02235
PROKKA_MOD_PART0_20110	TIGR01730
PROKKA_MOD_PART0_20111	TIGR03529
PROKKA_MOD_PART0_20115	TIGR01923
PROKKA_MOD_PART0_20124	TIGR01957
PROKKA_MOD_PART0_20129	TIGR03204
PROKKA_MOD_PART0_20163	TIGR02058
PROKKA_MOD_PART0_20173	TIGR04315
PROKKA_MOD_PART0_20174	TIGR02125
PROKKA_MOD_PART0_20175	TIGR01818
PROKKA_MOD_PART0_20177	TIGR02193
PROKKA_MOD_PART0_20182	TIGR01035
PROKKA_MOD_PART0_20185	TIGR01027
PROKKA_MOD_PART0_20195	TIGR03697
PROKKA_MOD_PART0_20205	TIGR01259
PROKKA_MOD_PART0_20207	TIGR00277
PROKKA_MOD_PART0_20208	TIGR00043
PROKKA_MOD_PART0_20216	TIGR02937
PROKKA_MOD_PART0_20218	TIGR00481
PROKKA_MOD_PART0_20221	TIGR00773
PROKKA_MOD_PART0_20222	TIGR03718
PROKKA_MOD_PART0_20226	TIGR01953
PROKKA_MOD_PART0_20235	TIGR00631
PROKKA_MOD_PART0_20236	TIGR00630
PROKKA_MOD_PART0_20237	TIGR00194
PROKKA_MOD_PART0_20239	TIGR02290
PROKKA_MOD_PART0_20247	TIGR00518
PROKKA_MOD_PART0_20248	TIGR03820
PROKKA_MOD_PART0_20254	TIGR03033
PROKKA_MOD_PART0_20263	TIGR01974
PROKKA_MOD_PART0_20264	TIGR03436
PROKKA_MOD_PART0_20266	TIGR03026
PROKKA_MOD_PART0_20267	TIGR04290
PROKKA_MOD_PART0_20272	TIGR00739
PROKKA_MOD_PART0_20274	TIGR01129
PROKKA_MOD_PART0_20277	TIGR00872
PROKKA_MOD_PART0_20284	TIGR00325
PROKKA_MOD_PART0_20285	TIGR02966
PROKKA_MOD_PART0_20286	TIGR02915
PROKKA_MOD_PART0_20288	TIGR02948
PROKKA_MOD_PART0_20289	TIGR00254
PROKKA_MOD_PART0_20290	TIGR00254
PROKKA_MOD_PART0_20291	TIGR03725
PROKKA_MOD_PART0_20292	TIGR01575
PROKKA_MOD_PART0_20296	TIGR02141
PROKKA_MOD_PART0_20297	TIGR01581
PROKKA_MOD_PART0_20298	TIGR03265
PROKKA_MOD_PART0_20299	TIGR03265
PROKKA_MOD_PART0_20301	TIGR03234
PROKKA_MOD_PART0_20305	TIGR00639
PROKKA_MOD_PART0_20306	TIGR00878
PROKKA_MOD_PART0_20307	TIGR03420
PROKKA_MOD_PART0_20320	TIGR02614
PROKKA_MOD_PART0_20321	TIGR01133
PROKKA_MOD_PART0_20322	TIGR01082
PROKKA_MOD_PART0_20331	TIGR03342
PROKKA_MOD_PART0_20334	TIGR00379
PROKKA_MOD_PART0_20337	TIGR02966
PROKKA_MOD_PART0_20341	TIGR01179
PROKKA_MOD_PART0_20342	TIGR00032
PROKKA_MOD_PART0_20351	TIGR00074
PROKKA_MOD_PART0_20355	TIGR00651
PROKKA_MOD_PART0_20356	TIGR00387
PROKKA_MOD_PART0_20363	TIGR01082
PROKKA_MOD_PART0_20365	TIGR01146
PROKKA_MOD_PART0_20377	TIGR02789
PROKKA_MOD_PART0_20381	TIGR02521
PROKKA_MOD_PART0_20384	TIGR01205
PROKKA_MOD_PART0_20387	TIGR02481
PROKKA_MOD_PART0_20394	TIGR01293
PROKKA_MOD_PART0_20399	TIGR03520
PROKKA_MOD_PART0_20412	TIGR03921
PROKKA_MOD_PART0_20421	TIGR00813
PROKKA_MOD_PART0_20429	TIGR01181
PROKKA_MOD_PART0_20442	TIGR01411
PROKKA_MOD_PART0_20443	TIGR01410
PROKKA_MOD_PART0_20459	TIGR00171
PROKKA_MOD_PART0_20461	TIGR02100
PROKKA_MOD_PART0_20465	TIGR01575
PROKKA_MOD_PART0_20470	TIGR03436
PROKKA_MOD_PART0_20471	TIGR00369
PROKKA_MOD_PART0_20485	TIGR03334
PROKKA_MOD_PART0_20489	TIGR01942
PROKKA_MOD_PART0_20491	TIGR01316
PROKKA_MOD_PART0_20500	TIGR00201
PROKKA_MOD_PART0_20501	TIGR03346
PROKKA_MOD_PART0_20509	TIGR01316
PROKKA_MOD_PART0_20511	TIGR04312
PROKKA_MOD_PART0_20512	TIGR02067
PROKKA_MOD_PART0_20514	TIGR03379
PROKKA_MOD_PART0_20518	TIGR00385
PROKKA_MOD_PART0_20529	TIGR00229
PROKKA_MOD_PART0_20533	TIGR00436
PROKKA_MOD_PART0_20543	TIGR01830
PROKKA_MOD_PART0_20547	TIGR03150
PROKKA_MOD_PART0_20548	TIGR01750
PROKKA_MOD_PART0_20549	TIGR01749
PROKKA_MOD_PART0_20550	TIGR00747
PROKKA_MOD_PART0_20556	TIGR00815
PROKKA_MOD_PART0_20558	TIGR03413
PROKKA_MOD_PART0_20570	TIGR02211
PROKKA_MOD_PART0_20579	TIGR02024
PROKKA_MOD_PART0_20580	TIGR02203
PROKKA_MOD_PART0_20581	TIGR02204
PROKKA_MOD_PART0_20585	TIGR01347
PROKKA_MOD_PART0_20588	TIGR01830
PROKKA_MOD_PART0_20598	TIGR02084
PROKKA_MOD_PART0_20599	TIGR02707
PROKKA_MOD_PART0_20600	TIGR02706
PROKKA_MOD_PART0_20601	TIGR00254
PROKKA_MOD_PART0_20603	TIGR00651
PROKKA_MOD_PART0_20604	TIGR01818
PROKKA_MOD_PART0_20615	TIGR03593
PROKKA_MOD_PART0_20618	TIGR01558
PROKKA_MOD_PART0_20624	TIGR01928
PROKKA_MOD_PART0_20626	TIGR00377
PROKKA_MOD_PART0_20632	TIGR00440
PROKKA_MOD_PART0_20640	TIGR00372
PROKKA_MOD_PART0_20655	TIGR00797
PROKKA_MOD_PART0_20660	TIGR00529
PROKKA_MOD_PART0_20671	TIGR00419
PROKKA_MOD_PART0_20677	TIGR04047
PROKKA_MOD_PART0_20678	TIGR02154
PROKKA_MOD_PART0_20683	TIGR01730
PROKKA_MOD_PART0_20685	TIGR00043
PROKKA_MOD_PART0_20690	TIGR01810
PROKKA_MOD_PART0_20691	TIGR00949
