PROKKA_MOD_PART0_12608	COG4974
PROKKA_MOD_PART0_12613	COG0807
PROKKA_MOD_PART0_12616	COG5505
PROKKA_MOD_PART0_12622	COG1804
PROKKA_MOD_PART0_12623	COG1960
PROKKA_MOD_PART0_12624	COG1804
PROKKA_MOD_PART0_12625	COG4225
PROKKA_MOD_PART0_12627	COG1794
PROKKA_MOD_PART0_12633	COG2014
PROKKA_MOD_PART0_12639	COG2608
PROKKA_MOD_PART0_12651	COG0129
PROKKA_MOD_PART0_12654	COG1960
PROKKA_MOD_PART0_12655	COG2067
PROKKA_MOD_PART0_12657	COG3687
PROKKA_MOD_PART0_12660	COG2885
PROKKA_MOD_PART0_12663	COG0404
PROKKA_MOD_PART0_12667	COG1473
PROKKA_MOD_PART0_12668	COG1562
PROKKA_MOD_PART0_12672	COG0394
PROKKA_MOD_PART0_12680	COG0497
PROKKA_MOD_PART0_12682	COG0061
PROKKA_MOD_PART0_12683	COG1468
PROKKA_MOD_PART0_12685	COG2178
PROKKA_MOD_PART0_12687	COG0629
PROKKA_MOD_PART0_12690	COG0683
PROKKA_MOD_PART0_12698	COG0513
PROKKA_MOD_PART0_12699	COG1011
PROKKA_MOD_PART0_12704	COG2006
PROKKA_MOD_PART0_12706	COG0266
PROKKA_MOD_PART0_12714	COG0438
PROKKA_MOD_PART0_12726	COG0673
PROKKA_MOD_PART0_12731	COG1413
PROKKA_MOD_PART0_12733	COG1924
PROKKA_MOD_PART0_12734	COG0129
PROKKA_MOD_PART0_12740	COG0582
PROKKA_MOD_PART0_12744	COG2050
PROKKA_MOD_PART0_12745	COG0400
PROKKA_MOD_PART0_12746	COG1670
PROKKA_MOD_PART0_12753	COG0488
PROKKA_MOD_PART0_12763	COG0144
PROKKA_MOD_PART0_12764	COG1373
PROKKA_MOD_PART0_12768	COG0596
PROKKA_MOD_PART0_12774	COG0301
PROKKA_MOD_PART0_12777	COG1682
PROKKA_MOD_PART0_12786	COG1175
PROKKA_MOD_PART0_12787	COG1428
PROKKA_MOD_PART0_12793	COG2366
PROKKA_MOD_PART0_12797	COG3740
PROKKA_MOD_PART0_12800	COG0336
PROKKA_MOD_PART0_12805	COG0110
PROKKA_MOD_PART0_12807	COG0583
PROKKA_MOD_PART0_12809	COG0559
PROKKA_MOD_PART0_12810	COG4177
PROKKA_MOD_PART0_12811	COG0411
PROKKA_MOD_PART0_12812	COG0410
PROKKA_MOD_PART0_12813	COG0174
PROKKA_MOD_PART0_12814	COG1028
PROKKA_MOD_PART0_12816	COG0437
PROKKA_MOD_PART0_12822	COG2945
PROKKA_MOD_PART0_12824	COG0372
PROKKA_MOD_PART0_12827	COG1024
PROKKA_MOD_PART0_12828	COG0422
PROKKA_MOD_PART0_12830	COG0287
PROKKA_MOD_PART0_12848	COG0340
PROKKA_MOD_PART0_12852	COG1335
PROKKA_MOD_PART0_12854	COG1188
PROKKA_MOD_PART0_12863	COG2124
PROKKA_MOD_PART0_12868	COG2104
PROKKA_MOD_PART0_12869	COG2114
PROKKA_MOD_PART0_12870	COG2329
PROKKA_MOD_PART0_12876	COG0176
PROKKA_MOD_PART0_12898	COG1051
PROKKA_MOD_PART0_12903	COG1307
PROKKA_MOD_PART0_12905	COG0399
PROKKA_MOD_PART0_12906	COG0327
PROKKA_MOD_PART0_12910	COG4993
PROKKA_MOD_PART0_12920	COG2041
PROKKA_MOD_PART0_12922	COG3533
PROKKA_MOD_PART0_12927	COG0069
PROKKA_MOD_PART0_12929	COG0493
PROKKA_MOD_PART0_12935	COG1430
PROKKA_MOD_PART0_12937	COG0346
PROKKA_MOD_PART0_12946	COG0451
PROKKA_MOD_PART0_12947	COG0050
PROKKA_MOD_PART0_12948	COG0480
PROKKA_MOD_PART0_12962	COG0694
PROKKA_MOD_PART0_12963	COG3839
PROKKA_MOD_PART0_12965	COG2764
PROKKA_MOD_PART0_12967	COG1122
PROKKA_MOD_PART0_12982	COG3631
PROKKA_MOD_PART0_12986	COG3706
PROKKA_MOD_PART0_12987	COG2804
PROKKA_MOD_PART0_12989	COG2197
PROKKA_MOD_PART0_12992	COG0642
PROKKA_MOD_PART0_12994	COG3916
PROKKA_MOD_PART0_12997	COG1134
PROKKA_MOD_PART0_12998	COG1682
PROKKA_MOD_PART0_13000	COG3958
PROKKA_MOD_PART0_13001	COG3959
PROKKA_MOD_PART0_13003	COG0641
PROKKA_MOD_PART0_13016	COG5421
PROKKA_MOD_PART0_13020	COG1509
PROKKA_MOD_PART0_13021	COG1372
PROKKA_MOD_PART0_13022	COG0438
PROKKA_MOD_PART0_13028	COG1484
PROKKA_MOD_PART0_13030	COG2204
PROKKA_MOD_PART0_13031	COG0642
PROKKA_MOD_PART0_13033	COG2161
PROKKA_MOD_PART0_13038	COG3386
PROKKA_MOD_PART0_13046	COG2037
PROKKA_MOD_PART0_13048	COG0236
PROKKA_MOD_PART0_13050	COG1501
PROKKA_MOD_PART0_13057	COG3023
PROKKA_MOD_PART0_13073	COG0740
PROKKA_MOD_PART0_13077	COG0156
PROKKA_MOD_PART0_13079	COG1595
PROKKA_MOD_PART0_13084	COG1648
PROKKA_MOD_PART0_13085	COG0823
PROKKA_MOD_PART0_13087	COG0848
PROKKA_MOD_PART0_13088	COG0811
PROKKA_MOD_PART0_13089	COG0705
PROKKA_MOD_PART0_13095	COG0778
PROKKA_MOD_PART0_13097	COG0233
PROKKA_MOD_PART0_13098	COG0020
PROKKA_MOD_PART0_13116	COG0381
PROKKA_MOD_PART0_13123	COG4584
PROKKA_MOD_PART0_13124	COG1484
PROKKA_MOD_PART0_13125	COG3234
PROKKA_MOD_PART0_13129	COG0727
PROKKA_MOD_PART0_13134	COG0476
PROKKA_MOD_PART0_13139	COG3187
PROKKA_MOD_PART0_13153	COG0372
PROKKA_MOD_PART0_13154	COG1803
PROKKA_MOD_PART0_13155	COG1388
PROKKA_MOD_PART0_13156	COG1071
PROKKA_MOD_PART0_13157	COG0022
PROKKA_MOD_PART0_13159	COG1013
PROKKA_MOD_PART0_13173	COG0673
PROKKA_MOD_PART0_13176	COG0206
PROKKA_MOD_PART0_13178	COG0451
PROKKA_MOD_PART0_13179	COG1878
PROKKA_MOD_PART0_13181	COG0488
PROKKA_MOD_PART0_13182	COG1408
PROKKA_MOD_PART0_13183	COG1734
PROKKA_MOD_PART0_13185	COG1217
PROKKA_MOD_PART0_13187	COG0537
PROKKA_MOD_PART0_13188	COG2974
PROKKA_MOD_PART0_13189	COG1278
PROKKA_MOD_PART0_13190	COG0782
PROKKA_MOD_PART0_13191	COG1186
PROKKA_MOD_PART0_13197	COG0695
PROKKA_MOD_PART0_13201	COG0662
PROKKA_MOD_PART0_13204	COG0469
PROKKA_MOD_PART0_13205	COG0491
PROKKA_MOD_PART0_13208	COG0553
PROKKA_MOD_PART0_13210	COG0604
PROKKA_MOD_PART0_13211	COG1541
PROKKA_MOD_PART0_13213	COG0028
PROKKA_MOD_PART0_13214	COG0259
PROKKA_MOD_PART0_13215	COG3550
PROKKA_MOD_PART0_13217	COG2353
PROKKA_MOD_PART0_13218	COG0412
PROKKA_MOD_PART0_13220	COG1502
PROKKA_MOD_PART0_13222	COG3437
PROKKA_MOD_PART0_13223	COG0642
PROKKA_MOD_PART0_13224	COG0471
PROKKA_MOD_PART0_13225	COG0622
PROKKA_MOD_PART0_13230	COG1131
PROKKA_MOD_PART0_13243	COG2141
PROKKA_MOD_PART0_13244	COG2141
PROKKA_MOD_PART0_13248	COG1473
PROKKA_MOD_PART0_13250	COG0118
PROKKA_MOD_PART0_13255	COG1188
PROKKA_MOD_PART0_13256	COG1011
PROKKA_MOD_PART0_13257	COG1218
PROKKA_MOD_PART0_13259	COG0350
PROKKA_MOD_PART0_13260	COG2169
PROKKA_MOD_PART0_13261	COG3000
PROKKA_MOD_PART0_13262	COG4681
PROKKA_MOD_PART0_13272	COG0519
PROKKA_MOD_PART0_13279	COG1593
PROKKA_MOD_PART0_13280	COG3090
PROKKA_MOD_PART0_13285	COG0628
PROKKA_MOD_PART0_13286	COG0383
PROKKA_MOD_PART0_13288	COG3119
PROKKA_MOD_PART0_13291	COG1738
PROKKA_MOD_PART0_13301	COG0725
PROKKA_MOD_PART0_13302	COG2020
PROKKA_MOD_PART0_13303	COG3386
PROKKA_MOD_PART0_13315	COG0445
PROKKA_MOD_PART0_13316	COG2956
PROKKA_MOD_PART0_13321	COG0308
PROKKA_MOD_PART0_13322	COG1171
PROKKA_MOD_PART0_13323	COG2062
PROKKA_MOD_PART0_13324	COG1956
PROKKA_MOD_PART0_13326	COG4796
PROKKA_MOD_PART0_13327	COG3168
PROKKA_MOD_PART0_13328	COG3167
PROKKA_MOD_PART0_13329	COG3166
PROKKA_MOD_PART0_13330	COG4972
PROKKA_MOD_PART0_13331	COG5009
PROKKA_MOD_PART0_13333	COG0845
PROKKA_MOD_PART0_13338	COG1547
PROKKA_MOD_PART0_13346	COG0674
PROKKA_MOD_PART0_13353	COG4993
PROKKA_MOD_PART0_13354	COG0326
PROKKA_MOD_PART0_13356	COG3752
PROKKA_MOD_PART0_13358	COG3425
PROKKA_MOD_PART0_13377	COG0042
PROKKA_MOD_PART0_13378	COG0845
PROKKA_MOD_PART0_13379	COG1218
PROKKA_MOD_PART0_13383	COG0006
PROKKA_MOD_PART0_13384	COG4221
PROKKA_MOD_PART0_13386	COG1589
PROKKA_MOD_PART0_13387	COG0849
PROKKA_MOD_PART0_13392	COG3666
PROKKA_MOD_PART0_13400	COG0569
PROKKA_MOD_PART0_13403	COG1267
PROKKA_MOD_PART0_13407	COG4804
PROKKA_MOD_PART0_13408	COG1573
PROKKA_MOD_PART0_13409	COG1183
PROKKA_MOD_PART0_13410	COG0688
PROKKA_MOD_PART0_13414	COG0845
PROKKA_MOD_PART0_13415	COG1136
PROKKA_MOD_PART0_13416	COG2204
PROKKA_MOD_PART0_13432	COG3586
PROKKA_MOD_PART0_13439	COG0857
PROKKA_MOD_PART0_13444	COG2308
PROKKA_MOD_PART0_13445	COG1305
PROKKA_MOD_PART0_13447	COG0041
PROKKA_MOD_PART0_13452	COG0834
PROKKA_MOD_PART0_13457	COG0520
PROKKA_MOD_PART0_13468	COG1186
PROKKA_MOD_PART0_13469	COG0449
PROKKA_MOD_PART0_13471	COG2208
PROKKA_MOD_PART0_13475	COG1162
PROKKA_MOD_PART0_13478	COG0346
PROKKA_MOD_PART0_13483	COG3464
PROKKA_MOD_PART0_13485	COG0424
PROKKA_MOD_PART0_13490	COG0421
PROKKA_MOD_PART0_13491	COG1253
PROKKA_MOD_PART0_13493	COG0210
PROKKA_MOD_PART0_13495	COG0642
PROKKA_MOD_PART0_13497	COG1737
PROKKA_MOD_PART0_13498	COG0380
PROKKA_MOD_PART0_13499	COG3387
PROKKA_MOD_PART0_13501	COG2110
PROKKA_MOD_PART0_13507	COG0142
PROKKA_MOD_PART0_13513	COG0863
PROKKA_MOD_PART0_13515	COG1137
PROKKA_MOD_PART0_13516	COG1088
PROKKA_MOD_PART0_13520	COG0284
PROKKA_MOD_PART0_13521	COG0216
PROKKA_MOD_PART0_13522	COG0150
PROKKA_MOD_PART0_13523	COG2885
PROKKA_MOD_PART0_13524	COG3968
PROKKA_MOD_PART0_13526	COG1214
PROKKA_MOD_PART0_13528	COG1305
PROKKA_MOD_PART0_13539	COG1074
PROKKA_MOD_PART0_13541	COG2801
PROKKA_MOD_PART0_13544	COG1378
PROKKA_MOD_PART0_13548	COG0537
PROKKA_MOD_PART0_13549	COG0016
PROKKA_MOD_PART0_13550	COG0073
PROKKA_MOD_PART0_13554	COG1819
PROKKA_MOD_PART0_13560	COG0086
PROKKA_MOD_PART0_13563	COG0604
PROKKA_MOD_PART0_13564	COG0183
PROKKA_MOD_PART0_13568	COG1134
PROKKA_MOD_PART0_13570	COG2226
PROKKA_MOD_PART0_13580	COG0399
PROKKA_MOD_PART0_13581	COG0535
PROKKA_MOD_PART0_13582	COG1522
PROKKA_MOD_PART0_13584	COG1598
PROKKA_MOD_PART0_13588	COG2017
PROKKA_MOD_PART0_13589	COG0318
PROKKA_MOD_PART0_13593	COG0183
PROKKA_MOD_PART0_13596	COG4974
PROKKA_MOD_PART0_13602	COG0798
PROKKA_MOD_PART0_13603	COG0640
PROKKA_MOD_PART0_13606	COG0845
PROKKA_MOD_PART0_13608	COG0679
PROKKA_MOD_PART0_13610	COG1921
PROKKA_MOD_PART0_13613	COG2174
PROKKA_MOD_PART0_13614	COG1102
PROKKA_MOD_PART0_13615	COG2818
PROKKA_MOD_PART0_13622	COG0446
PROKKA_MOD_PART0_13623	COG2602
PROKKA_MOD_PART0_13626	COG1179
PROKKA_MOD_PART0_13628	COG0234
PROKKA_MOD_PART0_13636	COG0631
PROKKA_MOD_PART0_13646	COG1680
PROKKA_MOD_PART0_13648	COG0045
PROKKA_MOD_PART0_13651	COG0060
PROKKA_MOD_PART0_13652	COG0457
PROKKA_MOD_PART0_13653	COG1232
PROKKA_MOD_PART0_13657	COG4445
PROKKA_MOD_PART0_13669	COG3971
PROKKA_MOD_PART0_13674	COG1943
PROKKA_MOD_PART0_13675	COG3007
PROKKA_MOD_PART0_13679	COG2199
PROKKA_MOD_PART0_13680	COG5621
PROKKA_MOD_PART0_13683	COG2084
PROKKA_MOD_PART0_13692	COG3710
PROKKA_MOD_PART0_13694	COG0673
PROKKA_MOD_PART0_13695	COG2518
PROKKA_MOD_PART0_13696	COG0691
PROKKA_MOD_PART0_13706	COG1051
PROKKA_MOD_PART0_13708	COG1748
PROKKA_MOD_PART0_13712	COG4656
PROKKA_MOD_PART0_13713	COG4658
PROKKA_MOD_PART0_13726	COG3344
PROKKA_MOD_PART0_13729	COG0275
PROKKA_MOD_PART0_13735	COG4866
PROKKA_MOD_PART0_13739	COG0690
PROKKA_MOD_PART0_13749	COG0705
PROKKA_MOD_PART0_13751	COG3267
PROKKA_MOD_PART0_13754	COG1164
PROKKA_MOD_PART0_13757	COG1136
PROKKA_MOD_PART0_13761	COG2251
PROKKA_MOD_PART0_13765	COG0059
PROKKA_MOD_PART0_13769	COG0583
PROKKA_MOD_PART0_13777	COG0220
PROKKA_MOD_PART0_13779	COG3899
PROKKA_MOD_PART0_13781	COG0318
PROKKA_MOD_PART0_13786	COG0584
PROKKA_MOD_PART0_13788	COG3118
PROKKA_MOD_PART0_13789	COG2802
PROKKA_MOD_PART0_13791	COG0438
PROKKA_MOD_PART0_13793	COG5017
PROKKA_MOD_PART0_13795	COG2059
PROKKA_MOD_PART0_13807	COG0206
PROKKA_MOD_PART0_13812	COG0652
PROKKA_MOD_PART0_13820	COG0667
PROKKA_MOD_PART0_13821	COG2518
PROKKA_MOD_PART0_13823	COG0789
PROKKA_MOD_PART0_13845	COG3279
PROKKA_MOD_PART0_13851	COG0624
PROKKA_MOD_PART0_13858	COG4118
PROKKA_MOD_PART0_13859	COG3744
PROKKA_MOD_PART0_13861	COG3272
PROKKA_MOD_PART0_13862	COG0789
PROKKA_MOD_PART0_13863	COG0217
PROKKA_MOD_PART0_13864	COG2258
PROKKA_MOD_PART0_13872	COG2919
PROKKA_MOD_PART0_13873	COG0148
PROKKA_MOD_PART0_13876	COG3842
PROKKA_MOD_PART0_13880	COG0607
PROKKA_MOD_PART0_13890	COG1082
PROKKA_MOD_PART0_13899	COG5002
PROKKA_MOD_PART0_13900	COG0745
PROKKA_MOD_PART0_13901	COG0596
PROKKA_MOD_PART0_13906	COG1597
PROKKA_MOD_PART0_13910	COG0438
PROKKA_MOD_PART0_13920	COG0399
PROKKA_MOD_PART0_13921	COG0110
PROKKA_MOD_PART0_13923	COG1398
PROKKA_MOD_PART0_13924	COG0330
PROKKA_MOD_PART0_13933	COG1028
PROKKA_MOD_PART0_13934	COG1647
PROKKA_MOD_PART0_13936	COG0642
PROKKA_MOD_PART0_13937	COG1704
PROKKA_MOD_PART0_13938	COG0501
PROKKA_MOD_PART0_13941	COG3011
PROKKA_MOD_PART0_13943	COG1904
PROKKA_MOD_PART0_13944	COG0809
PROKKA_MOD_PART0_13952	COG0642
PROKKA_MOD_PART0_13953	COG0042
PROKKA_MOD_PART0_13964	COG0456
PROKKA_MOD_PART0_13972	COG2188
PROKKA_MOD_PART0_13974	COG2804
PROKKA_MOD_PART0_13977	COG0564
PROKKA_MOD_PART0_13978	COG0274
PROKKA_MOD_PART0_13979	COG0267
PROKKA_MOD_PART0_13981	COG1538
PROKKA_MOD_PART0_13985	COG1136
PROKKA_MOD_PART0_13986	COG0300
PROKKA_MOD_PART0_13990	COG1131
PROKKA_MOD_PART0_13991	COG3945
PROKKA_MOD_PART0_13992	COG1520
PROKKA_MOD_PART0_14001	COG1522
PROKKA_MOD_PART0_14005	COG0642
PROKKA_MOD_PART0_14006	COG0745
PROKKA_MOD_PART0_14008	COG0033
PROKKA_MOD_PART0_14011	COG0642
PROKKA_MOD_PART0_14018	COG2226
PROKKA_MOD_PART0_14019	COG1032
PROKKA_MOD_PART0_14022	COG0029
PROKKA_MOD_PART0_14027	COG1502
PROKKA_MOD_PART0_14039	COG1748
PROKKA_MOD_PART0_14050	COG2941
PROKKA_MOD_PART0_14051	COG4456
PROKKA_MOD_PART0_14053	COG1487
PROKKA_MOD_PART0_14055	COG4894
PROKKA_MOD_PART0_14062	COG1132
PROKKA_MOD_PART0_14077	COG0042
PROKKA_MOD_PART0_14079	COG0683
PROKKA_MOD_PART0_14089	COG5410
PROKKA_MOD_PART0_14096	COG1512
PROKKA_MOD_PART0_14102	COG0492
PROKKA_MOD_PART0_14105	COG0704
PROKKA_MOD_PART0_14106	COG1404
PROKKA_MOD_PART0_14113	COG0437
PROKKA_MOD_PART0_14120	COG0127
PROKKA_MOD_PART0_14131	COG4992
PROKKA_MOD_PART0_14139	COG3537
PROKKA_MOD_PART0_14141	COG1253
PROKKA_MOD_PART0_14142	COG2928
PROKKA_MOD_PART0_14155	COG3437
PROKKA_MOD_PART0_14159	COG0642
PROKKA_MOD_PART0_14163	COG5616
PROKKA_MOD_PART0_14164	COG0449
PROKKA_MOD_PART0_14167	COG0414
PROKKA_MOD_PART0_14168	COG0853
PROKKA_MOD_PART0_14171	COG1066
PROKKA_MOD_PART0_14173	COG1123
PROKKA_MOD_PART0_14174	COG0550
PROKKA_MOD_PART0_14175	COG2072
PROKKA_MOD_PART0_14180	COG1262
PROKKA_MOD_PART0_14184	COG2378
PROKKA_MOD_PART0_14194	COG1957
PROKKA_MOD_PART0_14201	COG1319
PROKKA_MOD_PART0_14212	COG0726
PROKKA_MOD_PART0_14216	COG2226
PROKKA_MOD_PART0_14217	COG2175
PROKKA_MOD_PART0_14218	COG1680
PROKKA_MOD_PART0_14219	COG1629
PROKKA_MOD_PART0_14230	COG0056
PROKKA_MOD_PART0_14231	COG0224
PROKKA_MOD_PART0_14232	COG0055
PROKKA_MOD_PART0_14236	COG4995
PROKKA_MOD_PART0_14239	COG0533
PROKKA_MOD_PART0_14240	COG1893
PROKKA_MOD_PART0_14241	COG2202
PROKKA_MOD_PART0_14246	COG1335
PROKKA_MOD_PART0_14248	COG0335
PROKKA_MOD_PART0_14251	COG1105
PROKKA_MOD_PART0_14252	COG2137
PROKKA_MOD_PART0_14260	COG0619
PROKKA_MOD_PART0_14264	COG0086
PROKKA_MOD_PART0_14269	COG0859
PROKKA_MOD_PART0_14271	COG1278
PROKKA_MOD_PART0_14273	COG0513
PROKKA_MOD_PART0_14274	COG2876
PROKKA_MOD_PART0_14275	COG2207
PROKKA_MOD_PART0_14277	COG0404
PROKKA_MOD_PART0_14281	COG3119
PROKKA_MOD_PART0_14283	COG1413
PROKKA_MOD_PART0_14286	COG1352
PROKKA_MOD_PART0_14290	COG2201
PROKKA_MOD_PART0_14291	COG1520
PROKKA_MOD_PART0_14295	COG0762
PROKKA_MOD_PART0_14300	COG1487
PROKKA_MOD_PART0_14302	COG3959
PROKKA_MOD_PART0_14303	COG0492
PROKKA_MOD_PART0_14305	COG0624
PROKKA_MOD_PART0_14317	COG2246
PROKKA_MOD_PART0_14318	COG0451
PROKKA_MOD_PART0_14319	COG0612
PROKKA_MOD_PART0_14321	COG2014
PROKKA_MOD_PART0_14325	COG2942
PROKKA_MOD_PART0_14333	COG1003
PROKKA_MOD_PART0_14334	COG0854
PROKKA_MOD_PART0_14335	COG0499
PROKKA_MOD_PART0_14338	COG0756
PROKKA_MOD_PART0_14343	COG0761
PROKKA_MOD_PART0_14346	COG5405
PROKKA_MOD_PART0_14347	COG4974
PROKKA_MOD_PART0_14350	COG4974
PROKKA_MOD_PART0_14358	COG1089
PROKKA_MOD_PART0_14361	COG0782
PROKKA_MOD_PART0_14363	COG2334
PROKKA_MOD_PART0_14367	COG0604
PROKKA_MOD_PART0_14375	COG1047
PROKKA_MOD_PART0_14380	COG0845
PROKKA_MOD_PART0_14382	COG1509
PROKKA_MOD_PART0_14384	COG0350
PROKKA_MOD_PART0_14391	COG3706
PROKKA_MOD_PART0_14394	COG1977
PROKKA_MOD_PART0_14397	COG2226
PROKKA_MOD_PART0_14398	COG0237
PROKKA_MOD_PART0_14399	COG1158
PROKKA_MOD_PART0_14400	COG0254
PROKKA_MOD_PART0_14401	COG3872
PROKKA_MOD_PART0_14402	COG0715
PROKKA_MOD_PART0_14407	COG0204
PROKKA_MOD_PART0_14408	COG5483
PROKKA_MOD_PART0_14410	COG0514
PROKKA_MOD_PART0_14411	COG1309
PROKKA_MOD_PART0_14412	COG2267
PROKKA_MOD_PART0_14413	COG3193
PROKKA_MOD_PART0_14415	COG0166
PROKKA_MOD_PART0_14423	COG3256
PROKKA_MOD_PART0_14424	COG2846
PROKKA_MOD_PART0_14425	COG3604
PROKKA_MOD_PART0_14435	COG1522
PROKKA_MOD_PART0_14443	COG4584
PROKKA_MOD_PART0_14449	COG3728
PROKKA_MOD_PART0_14456	COG0319
PROKKA_MOD_PART0_14459	COG3803
PROKKA_MOD_PART0_14461	COG1648
PROKKA_MOD_PART0_14464	COG0473
PROKKA_MOD_PART0_14470	COG1840
PROKKA_MOD_PART0_14473	COG2221
PROKKA_MOD_PART0_14485	COG4974
PROKKA_MOD_PART0_14505	COG0110
PROKKA_MOD_PART0_14507	COG0463
PROKKA_MOD_PART0_14516	COG0624
PROKKA_MOD_PART0_14537	COG4585
PROKKA_MOD_PART0_14551	COG0801
PROKKA_MOD_PART0_14553	COG1898
PROKKA_MOD_PART0_14554	COG1088
PROKKA_MOD_PART0_14556	COG0363
PROKKA_MOD_PART0_14557	COG0071
PROKKA_MOD_PART0_14559	COG1357
PROKKA_MOD_PART0_14564	COG4974
PROKKA_MOD_PART0_14567	COG1175
PROKKA_MOD_PART0_14568	COG0395
PROKKA_MOD_PART0_14570	COG2114
PROKKA_MOD_PART0_14584	COG0745
PROKKA_MOD_PART0_14593	COG2089
PROKKA_MOD_PART0_14596	COG1136
PROKKA_MOD_PART0_14600	COG2270
PROKKA_MOD_PART0_14612	COG1937
PROKKA_MOD_PART0_14617	COG0147
PROKKA_MOD_PART0_14629	COG4122
PROKKA_MOD_PART0_14631	COG0463
PROKKA_MOD_PART0_14632	COG1216
PROKKA_MOD_PART0_14637	COG0115
PROKKA_MOD_PART0_14641	COG0521
PROKKA_MOD_PART0_14642	COG1629
PROKKA_MOD_PART0_14655	COG1640
PROKKA_MOD_PART0_14660	COG0468
PROKKA_MOD_PART0_14665	COG0542
PROKKA_MOD_PART0_14666	COG2884
PROKKA_MOD_PART0_14670	COG3328
PROKKA_MOD_PART0_14676	COG1506
PROKKA_MOD_PART0_14677	COG1495
PROKKA_MOD_PART0_14680	COG0323
PROKKA_MOD_PART0_14682	COG1961
PROKKA_MOD_PART0_14684	COG0325
PROKKA_MOD_PART0_14690	COG3608
PROKKA_MOD_PART0_14691	COG1181
PROKKA_MOD_PART0_14704	COG3847
PROKKA_MOD_PART0_14715	COG0318
PROKKA_MOD_PART0_14729	COG4186
PROKKA_MOD_PART0_14743	COG1212
PROKKA_MOD_PART0_14746	COG0179
PROKKA_MOD_PART0_14747	COG0628
PROKKA_MOD_PART0_14748	COG0642
PROKKA_MOD_PART0_14749	COG0440
PROKKA_MOD_PART0_14757	COG0515
PROKKA_MOD_PART0_14759	COG2863
PROKKA_MOD_PART0_14763	COG1961
PROKKA_MOD_PART0_14768	COG0414
PROKKA_MOD_PART0_14778	COG1216
PROKKA_MOD_PART0_14780	COG0031
PROKKA_MOD_PART0_14782	COG0488
PROKKA_MOD_PART0_14786	COG0160
PROKKA_MOD_PART0_14789	COG4775
PROKKA_MOD_PART0_14794	COG0319
PROKKA_MOD_PART0_14803	COG0277
PROKKA_MOD_PART0_14807	COG2924
PROKKA_MOD_PART0_14808	COG0825
PROKKA_MOD_PART0_14809	COG0587
PROKKA_MOD_PART0_14815	COG0175
PROKKA_MOD_PART0_14816	COG0357
PROKKA_MOD_PART0_14817	COG0642
PROKKA_MOD_PART0_14823	COG2159
PROKKA_MOD_PART0_14829	COG2801
PROKKA_MOD_PART0_14833	COG1259
PROKKA_MOD_PART0_14834	COG0463
PROKKA_MOD_PART0_14835	COG0204
PROKKA_MOD_PART0_14844	COG3090
PROKKA_MOD_PART0_14845	COG1593
PROKKA_MOD_PART0_14846	COG4091
PROKKA_MOD_PART0_14847	COG1902
PROKKA_MOD_PART0_14849	COG2873
PROKKA_MOD_PART0_14851	COG1055
PROKKA_MOD_PART0_14852	COG1943
PROKKA_MOD_PART0_14856	COG0456
PROKKA_MOD_PART0_14866	COG1902
PROKKA_MOD_PART0_14871	COG4221
PROKKA_MOD_PART0_14873	COG4992
PROKKA_MOD_PART0_14880	COG0451
PROKKA_MOD_PART0_14883	COG0209
PROKKA_MOD_PART0_14892	COG2971
PROKKA_MOD_PART0_14893	COG1649
PROKKA_MOD_PART0_14894	COG3119
PROKKA_MOD_PART0_14896	COG3292
PROKKA_MOD_PART0_14897	COG0642
PROKKA_MOD_PART0_14902	COG2050
PROKKA_MOD_PART0_14917	COG0008
PROKKA_MOD_PART0_14918	COG0094
PROKKA_MOD_PART0_14921	COG1136
PROKKA_MOD_PART0_14935	COG0714
PROKKA_MOD_PART0_14936	COG1721
PROKKA_MOD_PART0_14937	COG1305
PROKKA_MOD_PART0_14950	COG5005
PROKKA_MOD_PART0_14955	COG1595
PROKKA_MOD_PART0_14963	COG2208
PROKKA_MOD_PART0_14966	COG0642
PROKKA_MOD_PART0_14971	COG0261
PROKKA_MOD_PART0_14980	COG1918
PROKKA_MOD_PART0_14991	COG1131
PROKKA_MOD_PART0_14994	COG2816
PROKKA_MOD_PART0_14995	COG3332
PROKKA_MOD_PART0_14997	COG3386
PROKKA_MOD_PART0_15000	COG0524
PROKKA_MOD_PART0_15001	COG1028
PROKKA_MOD_PART0_15002	COG2271
PROKKA_MOD_PART0_15003	COG1917
PROKKA_MOD_PART0_15004	COG0666
PROKKA_MOD_PART0_15008	COG5361
PROKKA_MOD_PART0_15009	COG0305
PROKKA_MOD_PART0_15013	COG4126
PROKKA_MOD_PART0_15020	COG4255
PROKKA_MOD_PART0_15021	COG0782
PROKKA_MOD_PART0_15023	COG2217
PROKKA_MOD_PART0_15052	COG4122
PROKKA_MOD_PART0_15056	COG0642
PROKKA_MOD_PART0_15062	COG0300
PROKKA_MOD_PART0_15063	COG0601
PROKKA_MOD_PART0_15074	COG2032
PROKKA_MOD_PART0_15076	COG1522
PROKKA_MOD_PART0_15077	COG1931
PROKKA_MOD_PART0_15078	COG0363
PROKKA_MOD_PART0_15079	COG3090
PROKKA_MOD_PART0_15080	COG1638
PROKKA_MOD_PART0_15081	COG0675
PROKKA_MOD_PART0_15086	COG2135
PROKKA_MOD_PART0_15087	COG0137
PROKKA_MOD_PART0_15088	COG0131
PROKKA_MOD_PART0_15089	COG0118
PROKKA_MOD_PART0_15092	COG0538
PROKKA_MOD_PART0_15101	COG2274
